EA_CD,SBRB_NM
19916229,WEST BEACH
19916234,WEST BEACH
19916197,WEST BEACH
19912089,EAGLE PARK
19910653,CONSTANTIA
19912238,CONSTANTIA
19911908,KENILWORTH
19912976,KENILWORTH
19914108,KENILWORTH
19914188,KENILWORTH
19912958,WYNBERG
19912957,WYNBERG
19912962,WYNBERG
19910701,NEWLANDS
19914775,CAPE TOWN CITY CENTRE
19914783,CAPE TOWN CITY CENTRE
19914780,CAPE TOWN CITY CENTRE
19914782,CAPE TOWN CITY CENTRE
19915190,CAPE TOWN CITY CENTRE
19915720,BELMONT PARK
19915722,BELMONT PARK
19915724,BELMONT PARK
19915725,BELMONT PARK
19910092,FIRLANDS
19914471,HIGHBURY
19914468,HIGHBURY PARK
19910547,STELLENBOSCH FARMS
19911305,ROCKLANDS
19911141,ROCKLANDS
19912099,LOTUS RIVER
19911079,LOTUS RIVER
19911086,LOTUS RIVER
19911915,CLAREMONT
19913993,VALMARY PARK
19914916,THREE ANCHOR BAY
19915211,LEONSDALE
19915481,KEMPENVILLE
19915478,KEMPENVILLE
19915476,KEMPENVILLE
19910667,PLUMSTEAD
19912204,HOUT BAY
19912038,HOUT BAY
19912048,HOUT BAY
19912190,HOUT BAY
19914493,WOODSTOCK
19914519,WOODSTOCK
19911985,BROOKLYN
19911984,BROOKLYN
19915460,BROOKLYN
19911987,BROOKLYN
19910466,STRAND
19910468,STRAND
19911957,MOWBRAY
19910823,LANSDOWNE
19910813,LANSDOWNE
19914908,SEA POINT
19915208,SEA POINT
19914906,SEA POINT
19915221,SEA POINT
19915003,SEA POINT
19914903,SEA POINT
19914858,BANTRY BAY
19911173,WOODLANDS
19911429,WOODLANDS
19911347,LENTEGEUR
19911427,LENTEGEUR
19911435,LENTEGEUR
19913296,PHILIPPI
19913565,PHILIPPI
19911189,PHILIPPI
19913395,PHILIPPI
19913297,PHILIPPI
19912093,PHILIPPI
19912273,PHILIPPI
19913353,PHILIPPI
19913564,PHILIPPI
19913654,WELCOME ESTATE
19911759,ENDLOVINI
19912014,ENKANINI
19912016,ENKANINI
19911596,ENKANINI
19911599,ENKANINI
19911587,ENKANINI
19914011,WELLWAY PARK EAST
19912529,PINATI ESTATE
19912530,PINATI ESTATE
19910528,ONVERWACHT - THE STRAND
19915564,ROYAL ASCOT
19915561,ROYAL ASCOT
19914414,HAASENDAL
19910868,BRIDGETOWN
19914709,KALKFONTEIN
19914715,KALKFONTEIN
19913893,KALKFONTEIN
19913892,KALKFONTEIN
19913885,KALKFONTEIN
19913998,SONSTRAAL HEIGHTS
19913995,SONSTRAAL HEIGHTS
19915356,BRACKENFELL SOUTH
19915342,BRACKENFELL SOUTH
19915345,BRACKENFELL SOUTH
19915236,BRACKENFELL SOUTH
19915355,BRACKENFELL SOUTH
19915343,BRACKENFELL SOUTH
19915259,BRACKENFELL SOUTH
19915352,BRACKENFELL SOUTH
19915237,BRACKENFELL SOUTH
19914776,FORESHORE
19915435,FORESHORE
19915967,DURBANVILLE
19914001,DURBANVILLE
19916067,DURBANVILLE
19916103,CAPE FARMS - DISTRICT B
19916377,CAPE FARMS - DISTRICT B
19916188,CAPE FARMS - DISTRICT B
19916202,CAPE FARMS - DISTRICT B
19916376,CAPE FARMS - DISTRICT B
19910495,SUNNYDALE
19915875,TABLE VIEW
19916128,TABLE VIEW
19916108,TABLE VIEW
19915581,TABLE VIEW
19915583,TABLE VIEW
19915870,TABLE VIEW
19916117,TABLE VIEW
19915579,TABLE VIEW
19916041,TABLE VIEW
19916063,TABLE VIEW
19915533,MILNERTON
19915550,MILNERTON
19915538,MILNERTON
19914994,MOUILLE POINT
19912045,HOUT BAY
19916375,CAPE FARMS - DISTRICT B
19910065,SIMON'S TOWN
19910064,SIMON'S TOWN
19910443,KALK BAY
19910141,GORDONS BAY VILLAGE
19916297,MELKBOSCH STRAND
19915441,FORESHORE
